HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_url2,Input.image_url3,Input.image_url4,Answer.categories,Approve,Reject
3K8CQCU3KGHRQ1LLHKAX6AKX7GMNW0,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:15 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:15 PDT 2019,,,3JPSL1DZ5VFW58GB6IJ6D5JUS8ONA9,A18WFPSLFV4FKY,Submitted,Mon Mar 11 20:58:17 PDT 2019,Mon Mar 11 21:05:40 PDT 2019,Thu Mar 14 21:05:40 PDT 2019,,,,443,0% (0/0),0% (0/0),0% (0/0),apple,orange_juice,cereal_2,coke,Middle
3KA7IJSNW8LZ5JZN28RTNLC7XU0BPZ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:26 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:26 PDT 2019,,,3HMIGG0U4OMCYJRAGM83YUB664KY8Y,A36Z98LFRR041Q,Submitted,Mon Mar 11 20:47:51 PDT 2019,Mon Mar 11 20:47:59 PDT 2019,Thu Mar 14 20:47:59 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),orange_juice,corn,crackers,orange,Bottom
3KA7IJSNW8LZ5JZN28RTNLC7XU0PBD,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:42 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:42 PDT 2019,,,3QAVNHZ3EPK6H8DQU53R0DF5NDJALP,A3B0AB2C9SIHN,Submitted,Mon Mar 11 20:51:56 PDT 2019,Mon Mar 11 20:52:36 PDT 2019,Thu Mar 14 20:52:36 PDT 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),coke,grape_juice,orange_juice,corn,Middle
3KA7IJSNW8LZ5JZN28RTNLC7XU1BP0,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:19 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:19 PDT 2019,,,3U0SRXB7CGLO4P2S8T5S8V84SC6NRB,A3I11HUO6VH8KY,Submitted,Mon Mar 11 20:50:38 PDT 2019,Mon Mar 11 20:50:45 PDT 2019,Thu Mar 14 20:50:45 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),onion,apple,potato_chips,orange_juice,Top
3KA7IJSNW8LZ5JZN28RTNLC7XU1PBE,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:32 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:32 PDT 2019,,,304SM51WA6KY4VD8KS0O7AD6XPBSBF,A2F4ZSJICIE0F2,Submitted,Mon Mar 11 20:50:12 PDT 2019,Mon Mar 11 20:50:18 PDT 2019,Thu Mar 14 20:50:18 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),orange_juice,orange_juice,potato_chips,bread,Top
3KA7IJSNW8LZ5JZN28RTNLC7XU3BP2,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:01 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:01 PDT 2019,,,3R6P78PK7NRVACYYPEXSIQ0PFLJGTB,A3QZMGTVA4VO44,Submitted,Mon Mar 11 20:53:50 PDT 2019,Mon Mar 11 20:54:00 PDT 2019,Thu Mar 14 20:54:00 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),crackers,coke,corn,bread,Middle
3KA7IJSNW8LZ5JZN28RTNLC7XU4BP3,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:50 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:50 PDT 2019,,,3VZLGYJEYOQ2IA2NKGMES011372XZ1,A6QTAQEGOL2W9,Submitted,Mon Mar 11 20:54:58 PDT 2019,Mon Mar 11 20:55:26 PDT 2019,Thu Mar 14 20:55:26 PDT 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),orange_juice,bread,cereal_2,orange_juice,Bottom
3KA7IJSNW8LZ5JZN28RTNLC7XU4PBH,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:34 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:34 PDT 2019,,,3VA45EW49Q3IT53NBEQQHTQWEOMO10,AFG3FXABPGSZS,Submitted,Mon Mar 11 20:57:24 PDT 2019,Mon Mar 11 20:57:43 PDT 2019,Thu Mar 14 20:57:43 PDT 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),coke,cereal_2,onion,potato_chips,Top
3KA7IJSNW8LZ5JZN28RTNLC7XU5PBI,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:33 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:33 PDT 2019,,,3SEPORI8WQFQMXUU96U08SQ32MWAZD,A2A16D2WKN1TXB,Submitted,Mon Mar 11 20:58:18 PDT 2019,Mon Mar 11 20:58:28 PDT 2019,Thu Mar 14 20:58:28 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),crackers,apple,orange_juice,coke,Bottom
3KA7IJSNW8LZ5JZN28RTNLC7XU6BP5,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:35 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:35 PDT 2019,,,3BDCF01OG0A7DQBTABH73ZXCQ4RYLS,AVYMEI908YXCT,Submitted,Mon Mar 11 20:58:43 PDT 2019,Mon Mar 11 22:16:41 PDT 2019,Thu Mar 14 22:16:41 PDT 2019,,,,4678,0% (0/0),0% (0/0),0% (0/0),corn,jelly,cereal_2,orange,Middle
3KA7IJSNW8LZ5JZN28RTNLC7XUYBPX,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:37:45 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:37:45 PDT 2019,,,358010RM5H9L9QXDJJXB7UO5FWPVXS,A291KO368YRYCR,Submitted,Mon Mar 11 20:44:21 PDT 2019,Mon Mar 11 20:49:06 PDT 2019,Thu Mar 14 20:49:06 PDT 2019,,,,285,0% (0/0),0% (0/0),0% (0/0),corn,orange_juice,orange,jelly,Middle
3KA7IJSNW8LZ5JZN28RTNLC7XUYPBB,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:02 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:02 PDT 2019,,,3HYA4D452UZVCD8QVF7EZIRNETZF2C,A1S88VQY8G8CNC,Submitted,Mon Mar 11 20:40:38 PDT 2019,Mon Mar 11 20:41:08 PDT 2019,Thu Mar 14 20:41:08 PDT 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),potato_chips,apple,orange_juice,corn,Top
3KA7IJSNW8LZ5JZN28RTNLC7XUZBPY,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:29 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:29 PDT 2019,,,36AHBNMV1USOFEN1XUJJKMP7HVFYD2,A3S5DWMCT53P8,Submitted,Mon Mar 11 20:44:21 PDT 2019,Mon Mar 11 20:44:48 PDT 2019,Thu Mar 14 20:44:48 PDT 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),orange_juice,apple,onion,corn,Bottom
3KA7IJSNW8LZ5JZN28RTNLC7XUZPBC,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:51 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:51 PDT 2019,,,3GS6S824STDTCLJE7NFYVUGLKRHWNJ,A2H50O04Y8V8MM,Submitted,Mon Mar 11 20:44:42 PDT 2019,Mon Mar 11 20:50:43 PDT 2019,Thu Mar 14 20:50:43 PDT 2019,,,,361,0% (0/0),0% (0/0),0% (0/0),orange_juice,onion,apple,orange_juice,Bottom
3KG2UQJ0ML4M64PZ5BBREL2BJF0QNU,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:00 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:00 PDT 2019,,,339ANSOTR8IA3KE6LTJ32BQ9BLHIKW,A1ZNO22R0CI05Q,Submitted,Mon Mar 11 20:48:33 PDT 2019,Mon Mar 11 20:51:23 PDT 2019,Thu Mar 14 20:51:23 PDT 2019,,,,170,0% (0/0),0% (0/0),0% (0/0),onion,onion,bread,corn,Top
3KG2UQJ0ML4M64PZ5BBREL2BJF1NQS,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:46 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:46 PDT 2019,,,3QHK8ZVMIPYB0III0J3NVOZB5V3LBU,A1NJ6Q940T7HEB,Submitted,Mon Mar 11 20:50:31 PDT 2019,Mon Mar 11 20:50:40 PDT 2019,Thu Mar 14 20:50:40 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),bread,cereal_2,onion,potato_chips,Bottom
3KG2UQJ0ML4M64PZ5BBREL2BJF2NQT,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:37 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:37 PDT 2019,,,33TIN5LC07QCCOAKLEEHYQ6HQA69Y2,A2QN9TEN4DFNLS,Submitted,Mon Mar 11 20:52:55 PDT 2019,Mon Mar 11 20:53:07 PDT 2019,Thu Mar 14 20:53:07 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),orange,jelly,apple,onion,Middle
3KG2UQJ0ML4M64PZ5BBREL2BJF2QNW,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:44 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:44 PDT 2019,,,3WT783CTPEXIXEOCN6AOS59OBMRBC6,A12OKT7538ICSC,Submitted,Mon Mar 11 20:53:23 PDT 2019,Mon Mar 11 20:53:29 PDT 2019,Thu Mar 14 20:53:29 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),orange,coke,bread,potato_chips,Top
3KG2UQJ0ML4M64PZ5BBREL2BJF3NQU,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:25 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:25 PDT 2019,,,3ERET4BTVPPHSJL3HZDQPIR6SVY9K8,A14EEWC3KEF63G,Submitted,Mon Mar 11 20:54:12 PDT 2019,Mon Mar 11 20:54:21 PDT 2019,Thu Mar 14 20:54:21 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),orange_juice,coke,potato_chips,onion,Top
3KG2UQJ0ML4M64PZ5BBREL2BJF3QNX,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:30 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:30 PDT 2019,,,3570Y55XZSZRRYXSZKKRQ7S4UN2GY1,A25HIGKP9TP1X8,Submitted,Mon Mar 11 20:55:05 PDT 2019,Mon Mar 11 20:55:13 PDT 2019,Thu Mar 14 20:55:13 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),orange,orange_juice,grape_juice,crackers,Top
3KG2UQJ0ML4M64PZ5BBREL2BJF5QNZ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:15 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:15 PDT 2019,,,3KXIR214I7WLEXB1BYBV8EUWP3124M,A3ETJSOWWJ6DLL,Submitted,Mon Mar 11 20:57:59 PDT 2019,Mon Mar 11 21:00:52 PDT 2019,Thu Mar 14 21:00:52 PDT 2019,,,,173,0% (0/0),0% (0/0),0% (0/0),onion,orange,bread,onion,Bottom
3KG2UQJ0ML4M64PZ5BBREL2BJFYNQP,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:07 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:07 PDT 2019,,,3Y5140Z9D0WBEBBMYLOBYSC85VJIPT,A2GPRAZMQDRPJP,Submitted,Mon Mar 11 20:40:54 PDT 2019,Mon Mar 11 20:41:01 PDT 2019,Thu Mar 14 20:41:01 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),jelly,cereal_2,crackers,onion,Middle
3KG2UQJ0ML4M64PZ5BBREL2BJFZNQQ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:05 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:05 PDT 2019,,,3U8YCDAGXSWL7SVLU8EUST2MOXQQ0Z,A1Z6Z8DLHRO46O,Submitted,Mon Mar 11 20:45:41 PDT 2019,Mon Mar 11 20:45:47 PDT 2019,Thu Mar 14 20:45:47 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),apple,coke,bread,apple,Bottom
3KG2UQJ0ML4M64PZ5BBREL2BJFZQNT,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:08 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:08 PDT 2019,,,3QAVNHZ3EPK6H8DQU53R0DF5NDFALL,A3MD785P8MJ3A2,Submitted,Mon Mar 11 20:45:22 PDT 2019,Mon Mar 11 20:45:27 PDT 2019,Thu Mar 14 20:45:27 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),bread,jelly,coke,crackers,Top
3KI0JD2ZU3Y4T1ESAVG4CJZUJZJ672,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:15 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:15 PDT 2019,,,3ATPCQ38JBQQH7KPDKSHULH1WSKAYE,A3GB484GP22BR0,Submitted,Mon Mar 11 20:46:14 PDT 2019,Mon Mar 11 20:46:19 PDT 2019,Thu Mar 14 20:46:19 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),coke,grape_juice,cereal_2,potato_chips,Top
3KI0JD2ZU3Y4T1ESAVG4CJZUJZJ763,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:36 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:36 PDT 2019,,,3ZOTGHDK5LRINP2HOX5ADUD54OSSOH,AVQ23YRFWZKHH,Submitted,Mon Mar 11 20:47:15 PDT 2019,Mon Mar 11 20:47:27 PDT 2019,Thu Mar 14 20:47:27 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),crackers,grape_juice,orange,bread,Bottom
3KI0JD2ZU3Y4T1ESAVG4CJZUJZK673,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:06 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:06 PDT 2019,,,3PQMUDRV7UMJXPOILQYRPVBWJHSIIL,AQ0WOHTR9PHO5,Submitted,Mon Mar 11 20:48:32 PDT 2019,Mon Mar 11 20:48:38 PDT 2019,Thu Mar 14 20:48:38 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),crackers,grape_juice,jelly,coke,Middle
3KI0JD2ZU3Y4T1ESAVG4CJZUJZK764,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:21 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:21 PDT 2019,,,3DBQWDE4Y9EZZ24UBMSP5U380UH5NF,A24IIHZ9ACAHQN,Submitted,Mon Mar 11 20:48:56 PDT 2019,Mon Mar 11 20:49:08 PDT 2019,Thu Mar 14 20:49:08 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),onion,cereal_2,potato_chips,corn,Bottom
3KI0JD2ZU3Y4T1ESAVG4CJZUJZL674,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:01 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:01 PDT 2019,,,37TD41K0AKPHE05EYSWJIUJOFACCS7,ANDT8L0OMD5K3,Submitted,Mon Mar 11 20:51:37 PDT 2019,Mon Mar 11 20:52:01 PDT 2019,Thu Mar 14 20:52:01 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),cereal_2,orange_juice,potato_chips,orange,Middle
3KI0JD2ZU3Y4T1ESAVG4CJZUJZM766,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:04 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:04 PDT 2019,,,34V1S5K3GVHAT40EFVJPFZMOR0E963,A2G7XPM051Q1XB,Submitted,Mon Mar 11 20:54:03 PDT 2019,Mon Mar 11 20:54:07 PDT 2019,Thu Mar 14 20:54:07 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),onion,bread,onion,potato_chips,Middle
3KI0JD2ZU3Y4T1ESAVG4CJZUJZN676,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:41 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:41 PDT 2019,,,3YDGXNSEO2AW0CDQRFKWI57ZB3R84T,A2XFGTPDO4KQ2B,Submitted,Mon Mar 11 20:55:43 PDT 2019,Mon Mar 11 20:55:53 PDT 2019,Thu Mar 14 20:55:53 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),apple,corn,crackers,grape_juice,Bottom
3KI0JD2ZU3Y4T1ESAVG4CJZUJZN767,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:51 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:51 PDT 2019,,,3S06PH7KSUKRP8CYL5CA6ZEXAAF1DG,A26TBV1JAV53AC,Submitted,Mon Mar 11 20:56:35 PDT 2019,Mon Mar 11 20:56:44 PDT 2019,Thu Mar 14 20:56:44 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),orange,coke,orange_juice,orange,Bottom
3KI0JD2ZU3Y4T1ESAVG4CJZUJZO768,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:44 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:44 PDT 2019,,,3DBQWDE4Y9EZZ24UBMSP5U380UM5NK,A12OKT7538ICSC,Submitted,Mon Mar 11 20:57:02 PDT 2019,Mon Mar 11 20:57:06 PDT 2019,Thu Mar 14 20:57:06 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),apple,cereal_2,orange,corn,Middle
3KI0JD2ZU3Y4T1ESAVG4CJZUJZP678,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:20 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:20 PDT 2019,,,3LRLIPTPETPVX2V895RQLD2QYDKAKS,AVYMEI908YXCT,Submitted,Mon Mar 11 20:59:32 PDT 2019,Mon Mar 11 22:36:01 PDT 2019,Thu Mar 14 22:36:01 PDT 2019,,,,5789,0% (0/0),0% (0/0),0% (0/0),onion,grape_juice,jelly,cereal_2,Top
3KI0JD2ZU3Y4T1ESAVG4CJZUJZP769,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:31 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:31 PDT 2019,,,3GNA64GUZHKK2ZHMREK69OYD55AQ5T,A34IENJ3GT0ZZE,Submitted,Mon Mar 11 20:58:47 PDT 2019,Mon Mar 11 21:42:40 PDT 2019,Thu Mar 14 21:42:40 PDT 2019,,,,2633,0% (0/0),0% (0/0),0% (0/0),orange_juice,orange_juice,potato_chips,onion,Top
3KL228NDMX2UL9AI52EZSFH5JXKKGM,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:37:59 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:37:59 PDT 2019,,,3IAS3U3I0IW5ZWWAQDLIGS02ZV7B2Q,A35X2QXIS7N1W1,Submitted,Mon Mar 11 20:38:27 PDT 2019,Mon Mar 11 20:38:51 PDT 2019,Thu Mar 14 20:38:51 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),potato_chips,potato_chips,grape_juice,jelly,Top
3KL228NDMX2UL9AI52EZSFH5JXLGKJ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:33 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:33 PDT 2019,,,3FTOP5WARI44L5R8ZIULVSQ0A2XJ00,A1WRRA4M8V9T8V,Submitted,Mon Mar 11 20:43:47 PDT 2019,Mon Mar 11 20:43:54 PDT 2019,Thu Mar 14 20:43:54 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),orange_juice,grape_juice,orange,apple,Top
3KL228NDMX2UL9AI52EZSFH5JXLKGN,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:46 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:46 PDT 2019,,,33FBRBDW6RFZVGQ5KUQE13JN3G18CZ,A3C2VK56SEKI4G,Submitted,Mon Mar 11 20:44:27 PDT 2019,Mon Mar 11 20:44:35 PDT 2019,Thu Mar 14 20:44:35 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),orange_juice,coke,bread,potato_chips,Top
